3177;-69.0;noise
3178;-91.0;noise
3179;-18.0;noise
3180;34.0;noise
3181;2.0;noise
3182;-36.0;noise
3183;-44.0;noise
3184;39.0;noise
3185;-26.0;noise
3186;-72.0;noise
3187;-94.0;noise
3188;-49.0;noise
3189;34.0;noise
3190;91.0;noise
3191;75.0;noise
3192;27.0;noise
3193;-23.0;noise
3194;-78.0;noise
3195;-191.0;noise
3196;-91.0;noise
3197;42.0;noise
3198;158.0;noise
3199;155.0;noise
3200;70.0;noise
3201;-58.0;noise
3202;-128.0;noise
3203;-66.0;noise
3204;28.0;noise
3205;95.0;noise
3206;87.0;noise
3207;45.0;noise
3208;-7.0;noise
3209;2.0;noise
3210;-34.0;noise
3211;-67.0;noise
3212;-78.0;noise
3213;-43.0;noise
3214;20.0;noise
3215;44.0;noise
3216;19.0;noise
3217;-39.0;noise
3218;-69.0;noise
3219;-93.0;noise
3220;59.0;noise
3221;-36.0;noise
3222;-108.0;noise
3223;-126.0;noise
3224;-43.0;noise
3225;72.0;noise
3226;132.0;noise
3227;159.0;noise
3228;63.0;noise
3229;-73.0;noise
3230;94.0;noise
3231;-4.0;noise
3232;-149.0;noise
3233;-197.0;noise
3234;-103.0;noise
3235;58.0;noise
3236;194.0;noise
3237;259.0;noise
3238;143.0;noise
3239;-75.0;noise
3240;-235.0;noise
3241;-247.0;noise
3242;-87.0;noise
3243;11.0;noise
3244;-180.0;noise
3245;-265.0;noise
3246;-181.0;noise
3247;25.0;noise
3248;254.0;noise
3249;328.0;noise
3250;218.0;noise
3251;-7.0;noise
3252;-230.0;noise
3253;-281.0;noise
3254;-156.0;noise
3255;81.0;noise
3256;250.0;noise
3257;279.0;noise
3258;131.0;noise
3259;-231.0;noise
3260;-500.0;noise
3261;-462.0;noise
3262;-150.0;noise
3263;232.0;noise
3264;477.0;noise
3265;425.0;noise
3266;137.0;noise
3267;-240.0;noise
3268;-463.0;noise
3269;-432.0;noise
3270;-278.0;noise
3271;70.0;noise
3272;361.0;noise
3273;399.0;noise
3274;218.0;noise
3275;-66.0;noise
3276;-271.0;noise
3277;-350.0;noise
3278;-260.0;noise
3279;-44.0;noise
3280;196.0;noise
3281;340.0;noise
3282;242.0;noise
3283;500.0;noise
3284;65.0;noise
3285;-500.0;noise
3286;500.0;noise
3287;460.0;noise
3288;-500.0;noise
3289;-169.0;noise
3290;259.0;noise
3291;500.0;noise
3292;-242.0;noise
3293;-359.0;noise
3294;500.0;noise
3295;-211.0;noise
3296;26.0;noise
3297;-4.0;noise
3298;-37.0;noise
3299;-79.0;noise
3300;-11.0;noise
3301;62.0;noise
3302;-195.0;noise
3303;-212.0;noise
3304;37.0;noise
3305;-69.0;noise
3306;41.0;noise
3307;67.0;noise
3308;-32.0;noise
3309;-48.0;noise
3310;-30.0;noise
3311;70.0;noise
3312;-33.0;noise
3313;-113.0;noise
3314;4.0;noise
3315;-13.0;noise
3316;-28.0;noise
3317;-55.0;noise
3318;24.0;noise
3319;-28.0;noise
3320;16.0;noise
3321;-10.0;noise
3322;-28.0;noise
3323;0.0;noise
3324;-5.0;noise
3325;-2.0;noise
3326;4.0;noise
3327;8.0;noise
3328;-22.0;noise
3329;5.0;noise
3330;-3.0;noise
3331;24.0;noise
3332;4.0;noise
3333;-12.0;noise
3334;26.0;noise
3335;-10.0;noise
3336;-23.0;noise
3337;9.0;noise
3338;9.0;noise
3339;-20.0;noise
3340;-48.0;noise
3341;-41.0;noise
3342;-43.0;noise
3343;54.0;noise
3344;28.0;noise
3345;53.0;noise
3346;-16.0;noise
3347;10.0;noise
3348;12.0;noise
3349;52.0;noise
3350;41.0;noise
3351;-4.0;noise
3352;1.0;noise
3353;-44.0;noise
3354;23.0;noise
3355;20.0;noise
3356;8.0;noise
3357;-9.0;noise
3358;-17.0;noise
3359;42.0;noise
3360;37.0;noise
3361;17.0;noise
3362;22.0;noise
3363;9.0;noise
3364;-2.0;noise
3365;-17.0;noise
3366;-10.0;noise
3367;-38.0;noise
3368;-24.0;noise
3369;-12.0;noise
3370;-6.0;noise
3371;-75.0;noise
3372;-30.0;noise
3373;-15.0;noise
3374;37.0;noise
3375;7.0;noise
3376;-38.0;noise
3377;-22.0;noise
3378;23.0;noise
3379;15.0;noise
3380;-36.0;noise
3381;-2.0;noise
3382;14.0;noise
3383;58.0;noise
3384;-20.0;noise
3385;11.0;noise
3386;-5.0;noise
3387;17.0;noise
3388;8.0;noise
3389;-41.0;noise
3390;28.0;noise
3391;38.0;noise
3392;-21.0;noise
3393;-9.0;noise
3394;-45.0;noise
3395;-20.0;noise
3396;2.0;noise
3397;-32.0;noise
3398;33.0;noise
3399;-10.0;noise
3400;6.0;noise
3401;47.0;noise
3402;12.0;noise
3403;29.0;noise
3404;-14.0;noise
3405;-1.0;noise
3406;-14.0;noise
3407;1.0;noise
3408;-19.0;noise
3409;-39.0;noise
3410;-21.0;noise
3411;-22.0;noise
3412;16.0;noise
3413;-12.0;noise
3414;-14.0;noise
3415;38.0;noise
3416;12.0;noise
3417;18.0;noise
3418;42.0;noise
3419;22.0;noise
3420;4.0;noise
3421;3.0;noise
3422;2.0;noise
3423;40.0;noise
3424;19.0;noise
3425;-24.0;noise
3426;-10.0;noise
3427;27.0;noise
3428;29.0;noise
3429;-8.0;noise
3430;17.0;noise
3431;13.0;noise
3432;-5.0;noise
3433;-34.0;noise
3434;-3.0;noise
3435;3.0;noise
3436;-8.0;noise
3437;-7.0;noise
3438;37.0;noise
3439;13.0;noise
3440;-54.0;noise
3441;0.0;noise
3442;21.0;noise
3443;40.0;noise
3444;-6.0;noise
3445;-11.0;noise
3446;-30.0;noise
3447;-22.0;noise
3448;-50.0;noise
3449;-45.0;noise
3450;-5.0;noise
3451;19.0;noise
3452;0.0;noise
3453;0.0;noise
3454;3.0;noise
3455;39.0;noise
3456;22.0;noise
3457;27.0;noise
3458;22.0;noise
3459;3.0;noise
3460;-28.0;noise
3461;-56.0;noise
3462;-38.0;noise
3463;-54.0;noise
3464;-86.0;noise
3465;-69.0;noise
3466;-56.0;noise
3467;-48.0;noise
3468;-59.0;noise
3469;-47.0;noise
3470;-31.0;noise
3471;-15.0;noise
3472;-8.0;noise
3473;19.0;noise
3474;13.0;noise
3475;11.0;noise
3476;21.0;noise
3477;28.0;noise
3478;45.0;noise
3479;37.0;noise
3480;36.0;noise
3481;38.0;noise
3482;22.0;noise
3483;47.0;noise
3484;52.0;noise
3485;31.0;noise
3486;0.0;noise
3487;21.0;noise
3488;5.0;noise
3489;34.0;noise
3490;11.0;noise
3491;21.0;noise
3492;17.0;noise
3493;10.0;noise
3494;28.0;noise
3495;6.0;noise
3496;18.0;noise
3497;-10.0;noise
3498;-6.0;noise
3499;4.0;noise
3500;7.0;noise
3501;10.0;noise
3502;2.0;noise
3503;-5.0;noise
3504;1.0;noise
3505;-4.0;noise
3506;8.0;noise
3507;-12.0;noise
3508;6.0;noise
3509;-9.0;noise
3510;-3.0;noise
3511;-1.0;noise
3512;34.0;noise
3513;26.0;noise
3514;6.0;noise
3515;17.0;noise
3516;9.0;noise
3517;21.0;noise
3518;40.0;noise
3519;27.0;noise
3520;1.0;noise
3521;-15.0;noise
3522;3.0;noise
3523;30.0;noise
3524;2.0;noise
3525;-2.0;noise
3526;-19.0;noise
3527;13.0;noise
3528;18.0;noise
3529;-4.0;noise
3530;-1.0;noise
3531;-27.0;noise
3532;-8.0;noise
3533;4.0;noise
3534;11.0;noise
3535;-17.0;noise
3536;-8.0;noise
3537;9.0;noise
3538;19.0;noise
3539;-14.0;noise
3540;-16.0;noise
3541;9.0;noise
3542;0.0;noise
3543;-16.0;noise
3544;1.0;noise
3545;-12.0;noise
3546;-20.0;noise
3547;10.0;noise
3548;-8.0;noise
3549;-9.0;noise
3550;-8.0;noise
3551;-4.0;noise
3552;0.0;noise
3553;1.0;noise
3554;27.0;noise
3555;0.0;noise
3556;-14.0;noise
3557;7.0;noise
3558;2.0;noise
3559;20.0;noise
3560;4.0;noise
3561;0.0;noise
3562;6.0;noise
3563;6.0;noise
3564;-2.0;noise
3565;0.0;noise
3566;-2.0;noise
3567;-8.0;noise
3568;-5.0;noise
3569;-16.0;noise
3570;-5.0;noise
3571;3.0;noise
3572;12.0;noise
3573;8.0;noise
3574;-12.0;noise
3575;11.0;noise
3576;7.0;noise
3577;7.0;noise
3578;13.0;noise
3579;8.0;noise
3580;-10.0;noise
3581;-15.0;noise
3582;-10.0;noise
3583;-16.0;noise
3584;-17.0;noise
3585;7.0;noise
3586;15.0;noise
3587;11.0;noise
3588;10.0;noise
3589;19.0;noise
3590;34.0;noise
3591;25.0;noise
3592;16.0;noise
3593;12.0;noise
3594;24.0;noise
3595;15.0;noise
3596;3.0;noise
3597;1.0;noise
3598;-4.0;noise
3599;-11.0;noise
3600;2.0;noise
3601;-14.0;noise
3602;-6.0;noise
3603;-6.0;noise
3604;6.0;noise
3605;13.0;noise
3606;1.0;noise
3607;-5.0;noise
3608;-11.0;noise
3609;-7.0;noise
3610;-6.0;noise
3611;-7.0;noise
3612;-13.0;noise
3613;-9.0;noise
3614;1.0;noise
3615;-12.0;noise
3616;-21.0;noise
3617;-26.0;noise
3618;-26.0;noise
3619;-19.0;noise
3620;-15.0;noise
3621;6.0;noise
3622;4.0;noise
3623;14.0;noise
3624;11.0;noise
3625;17.0;noise
3626;5.0;noise
3627;14.0;noise
3628;11.0;noise
3629;15.0;noise
3630;13.0;noise
3631;23.0;noise
3632;11.0;noise
3633;4.0;noise
3634;4.0;noise
3635;9.0;noise
3636;13.0;noise
3637;7.0;noise
3638;8.0;noise
3639;5.0;noise
3640;8.0;noise
3641;9.0;noise
3642;4.0;noise
3643;-8.0;noise
3644;-10.0;noise
3645;5.0;noise
3646;12.0;noise
3647;3.0;noise
3648;-2.0;noise
3649;2.0;noise
3650;3.0;noise
3651;1.0;noise
3652;3.0;noise
3653;7.0;noise
3654;5.0;noise
3655;2.0;noise
3656;-15.0;noise
3657;-13.0;noise
3658;-16.0;noise
3659;-20.0;noise
3660;-22.0;noise
3661;-15.0;noise
3662;-20.0;noise
3663;-21.0;noise
3664;-21.0;noise
3665;-13.0;noise
3666;-4.0;noise
3667;-20.0;noise
3668;-16.0;noise
3669;9.0;noise
3670;16.0;noise
3671;19.0;noise
3672;14.0;noise
3673;6.0;noise
3674;8.0;noise
3675;13.0;noise
3676;16.0;noise
3677;9.0;noise
3678;0.0;noise
3679;-1.0;noise
3680;-7.0;noise
3681;-1.0;noise
3682;-10.0;noise
3683;-13.0;noise
3684;-13.0;noise
3685;4.0;noise
3686;3.0;noise
3687;-3.0;noise
3688;4.0;noise
3689;1.0;noise
3690;6.0;noise
3691;9.0;noise
3692;10.0;noise
3693;-9.0;noise
3694;-12.0;noise
3695;-14.0;noise
3696;-4.0;noise
3697;-3.0;noise
3698;-3.0;noise
3699;3.0;noise
3700;0.0;noise
3701;7.0;noise
3702;8.0;noise
3703;6.0;
3704;0.0;
3705;0.0;
3706;-6.0;
3707;-11.0;
3708;3.0;
3709;-4.0;
3710;-8.0;
3711;-3.0;
3712;1.0;
3713;1.0;
3714;-11.0;
3715;-14.0;
3716;1.0;
3717;-1.0;
3718;-1.0;
3719;8.0;
3720;8.0;
3721;11.0;
3722;6.0;
3723;-2.0;
3724;-6.0;
3725;-3.0;
3726;-1.0;
3727;5.0;
3728;8.0;
3729;8.0;
3730;9.0;
3731;12.0;
3732;9.0;
3733;0.0;
3734;6.0;
3735;2.0;
3736;11.0;
3737;11.0;
3738;9.0;
3739;9.0;
3740;14.0;
3741;24.0;
3742;21.0;
3743;10.0;
3744;4.0;
3745;7.0;
3746;3.0;
3747;1.0;
3748;2.0;
3749;-3.0;
3750;-3.0;
3751;-15.0;
3752;-5.0;
3753;7.0;
3754;3.0;
3755;15.0;
3756;6.0;
3757;-2.0;
3758;6.0;
3759;1.0;
3760;3.0;
3761;0.0;
3762;13.0;
3763;13.0;
3764;-9.0;
3765;-14.0;
3766;-16.0;
3767;-19.0;
3768;-10.0;
3769;-6.0;
3770;-5.0;
3771;-8.0;
3772;-9.0;
3773;-13.0;
3774;-4.0;
3775;6.0;
3776;-3.0;
3777;-4.0;
3778;-8.0;
3779;-2.0;
3780;-2.0;
3781;2.0;
3782;0.0;
3783;0.0;
3784;-4.0;
3785;-4.0;
3786;-4.0;
3787;-9.0;
3788;-12.0;
3789;5.0;
3790;8.0;
3791;-1.0;
3792;-4.0;
3793;-3.0;
3794;-3.0;
3795;8.0;
3796;3.0;
3797;1.0;
3798;4.0;
3799;3.0;
3800;-1.0;
3801;1.0;
3802;1.0;
3803;-3.0;
3804;-4.0;
3805;-6.0;
3806;2.0;
3807;2.0;
3808;8.0;
3809;4.0;
3810;0.0;
3811;0.0;
3812;3.0;
3813;3.0;
3814;-2.0;
3815;-3.0;
3816;-3.0;
3817;-7.0;
3818;-5.0;
3819;-4.0;
3820;-9.0;
3821;-5.0;
3822;15.0;
3823;20.0;
3824;13.0;
3825;14.0;
3826;21.0;
3827;17.0;
3828;9.0;
3829;12.0;
3830;12.0;
3831;12.0;
3832;-6.0;
3833;0.0;
3834;0.0;
3835;6.0;
3836;9.0;
3837;0.0;
3838;0.0;
3839;-2.0;
3840;-4.0;
3841;-9.0;
3842;-19.0;
3843;-7.0;
3844;3.0;
3845;-9.0;
3846;1.0;
3847;-9.0;
3848;-16.0;
3849;-17.0;
3850;-9.0;
3851;-5.0;
3852;5.0;
3853;-4.0;
3854;-7.0;
3855;0.0;
3856;-5.0;
3857;-6.0;
3858;-3.0;
3859;-5.0;
3860;-13.0;
3861;-14.0;
3862;-4.0;
3863;2.0;
3864;0.0;
3865;-10.0;
3866;-18.0;
3867;-17.0;
3868;-15.0;
3869;-13.0;
3870;-9.0;
3871;4.0;
3872;-1.0;
3873;-5.0;
3874;-10.0;
3875;-16.0;
3876;-21.0;
3877;5.0;
3878;6.0;
3879;-31.0;
3880;-20.0;
3881;-10.0;
3882;-17.0;
3883;-25.0;
3884;-24.0;
3885;1.0;
3886;-4.0;
3887;-10.0;
3888;-18.0;
3889;-4.0;
3890;21.0;
3891;21.0;
3892;-1.0;
3893;7.0;
3894;20.0;
3895;29.0;
3896;39.0;
3897;23.0;
3898;34.0;
3899;-2.0;
3900;-24.0;
3901;41.0;
3902;69.0;
3903;41.0;
3904;11.0;
3905;-20.0;
3906;-10.0;
3907;-2.0;
3908;3.0;
3909;11.0;
3910;10.0;
3911;14.0;
3912;-11.0;
3913;0.0;
3914;15.0;
3915;-3.0;
3916;6.0;
3917;-2.0;
3918;6.0;
3919;21.0;
3920;22.0;
3921;-16.0;
3922;16.0;
3923;24.0;
3924;36.0;
3925;-28.0;
3926;0.0;
3927;-2.0;
3928;-29.0;
3929;-8.0;
3930;-11.0;
3931;-34.0;
3932;6.0;
3933;-3.0;
3934;23.0;
3935;-1.0;
3936;17.0;
3937;14.0;
3938;34.0;
3939;4.0;
3940;10.0;
3941;23.0;
3942;-5.0;
3943;-27.0;
3944;-14.0;
3945;-2.0;
3946;2.0;
3947;7.0;
3948;4.0;
3949;17.0;
3950;-26.0;
3951;6.0;
3952;14.0;
3953;-18.0;
3954;-9.0;
3955;-29.0;
3956;-24.0;
3957;2.0;
3958;19.0;
3959;21.0;
3960;42.0;
3961;-41.0;
3962;-53.0;
3963;4.0;
3964;2.0;
3965;-25.0;
3966;54.0;
3967;39.0;
3968;31.0;
3969;0.0;
3970;-53.0;
3971;-27.0;
3972;-41.0;
3973;49.0;
3974;-37.0;
3975;-39.0;
3976;-27.0;
3977;1.0;
3978;12.0;
3979;-31.0;
3980;-13.0;
3981;33.0;
3982;-68.0;
3983;-5.0;
3984;-3.0;
3985;33.0;
3986;-16.0;
3987;1.0;
3988;14.0;
3989;-29.0;
3990;46.0;
3991;24.0;
3992;-22.0;
3993;-26.0;
3994;4.0;
3995;5.0;
3996;-4.0;
3997;34.0;
3998;-27.0;
3999;-86.0;
4000;-13.0;
4001;-5.0;
4002;-25.0;
4003;55.0;
4004;44.0;
4005;-10.0;
4006;-28.0;
4007;1.0;
4008;70.0;
4009;36.0;
4010;-19.0;
4011;-28.0;
4012;-25.0;
4013;-3.0;
4014;14.0;
4015;-7.0;
4016;-5.0;
4017;25.0;
4018;15.0;
4019;36.0;
4020;27.0;
4021;-26.0;
4022;-69.0;
4023;1.0;
4024;-3.0;
4025;-6.0;
4026;83.0;
4027;-19.0;
4028;6.0;
4029;-29.0;
4030;-52.0;
4031;8.0;
4032;26.0;
4033;-6.0;
4034;-33.0;
4035;2.0;
4036;42.0;
4037;16.0;
4038;41.0;
4039;-35.0;
4040;1.0;
4041;103.0;
4042;49.0;
4043;-40.0;
4044;-43.0;
4045;-47.0;
4046;1.0;
4047;71.0;
4048;5.0;
4049;32.0;
4050;65.0;
4051;-8.0;
4052;-2.0;
4053;-53.0;
4054;-25.0;
4055;10.0;
4056;-5.0;
4057;48.0;
4058;5.0;
4059;-22.0;
4060;33.0;
4061;-21.0;
4062;7.0;
4063;86.0;
4064;29.0;
4065;23.0;
4066;-16.0;
4067;28.0;
4068;13.0;
4069;2.0;
4070;44.0;
4071;37.0;
4072;5.0;
4073;-2.0;
4074;17.0;
4075;-20.0;
4076;-3.0;
4077;22.0;
4078;15.0;
4079;16.0;
4080;-13.0;
4081;-7.0;
4082;-16.0;
4083;15.0;
4084;43.0;
4085;-8.0;
4086;-2.0;
4087;-6.0;
4088;-29.0;
4089;-17.0;
4090;-3.0;
4091;14.0;
4092;4.0;
4093;-12.0;
4094;-4.0;
4095;16.0;
4096;12.0;
4097;-21.0;
4098;-9.0;
4099;-10.0;
4100;-15.0;
4101;-14.0;
4102;-17.0;
4103;-13.0;
4104;-10.0;
4105;-21.0;
4106;-14.0;
4107;-19.0;
4108;-23.0;
4109;-3.0;
4110;-10.0;
4111;1.0;
4112;-4.0;
4113;0.0;
4114;2.0;
4115;-4.0;
4116;3.0;
4117;12.0;
4118;2.0;
4119;0.0;
4120;-2.0;
4121;7.0;
4122;-1.0;
4123;-1.0;
4124;1.0;
4125;8.0;
4126;12.0;
4127;10.0;
4128;14.0;
4129;1.0;
4130;2.0;
4131;4.0;
4132;-6.0;
4133;-14.0;
4134;-3.0;
4135;1.0;
4136;5.0;
4137;4.0;
4138;-5.0;
4139;2.0;
4140;-7.0;
4141;-2.0;
4142;5.0;
4143;5.0;
4144;2.0;
4145;0.0;
4146;8.0;
4147;14.0;
4148;4.0;
4149;16.0;
4150;17.0;
4151;7.0;
4152;15.0;
4153;-10.0;
4154;-14.0;
4155;-30.0;
4156;-22.0;
4157;4.0;
4158;6.0;
4159;-4.0;
4160;-21.0;
4161;-45.0;
4162;-46.0;
4163;-30.0;
4164;-4.0;
4165;-4.0;
4166;-21.0;
4167;9.0;
4168;9.0;
4169;12.0;
4170;5.0;
4171;-7.0;
4172;8.0;
4173;11.0;
4174;8.0;
4175;2.0;
4176;18.0;
4177;12.0;
4178;-8.0;
4179;5.0;
4180;-103.0;
4181;-110.0;
4182;-72.0;
4183;18.0;
4184;37.0;
4185;16.0;
4186;-54.0;
4187;-82.0;
4188;-65.0;
4189;-110.0;
4190;-79.0;
4191;-40.0;
4192;-5.0;
4193;27.0;
4194;34.0;
4195;10.0;
4196;-23.0;
4197;-30.0;
4198;-25.0;
4199;-23.0;
4200;-1.0;
4201;13.0;
4202;7.0;
4203;-9.0;
4204;126.0;
4205;97.0;
4206;-1.0;
4207;-88.0;
4208;-123.0;
4209;-78.0;
4210;12.0;
4211;-47.0;
4212;-157.0;
4213;-149.0;
4214;-39.0;
4215;92.0;
4216;159.0;
4217;116.0;
4218;-16.0;
4219;-129.0;
4220;-153.0;
4221;-81.0;
4222;61.0;
4223;-5.0;
4224;-6.0;
4225;39.0;
4226;73.0;
4227;99.0;
4228;108.0;
4229;88.0;
4230;69.0;
4231;57.0;
4232;68.0;
4233;85.0;
4234;106.0;
4235;114.0;
4236;123.0;
4237;104.0;
4238;4.0;
4239;-3.0;
4240;7.0;
4241;10.0;
4242;-6.0;
4243;5.0;
4244;10.0;
4245;17.0;
4246;16.0;
4247;12.0;
4248;-1.0;
4249;3.0;
4250;-10.0;
4251;-6.0;
4252;5.0;
4253;18.0;
4254;11.0;
4255;10.0;
4256;13.0;
4257;6.0;
4258;9.0;
4259;6.0;
4260;6.0;
4261;0.0;
4262;-5.0;
4263;-13.0;
4264;-12.0;
4265;-13.0;
4266;-25.0;
4267;-28.0;
4268;-32.0;
4269;-21.0;
4270;-32.0;
4271;-28.0;
4272;25.0;
4273;19.0;
4274;21.0;
4275;13.0;
4276;10.0;
4277;7.0;
4278;-3.0;
4279;0.0;
4280;5.0;
4281;17.0;
4282;15.0;
4283;11.0;
4284;-3.0;
4285;-5.0;
4286;2.0;
4287;-5.0;
4288;0.0;
4289;4.0;
4290;-3.0;
4291;-4.0;
4292;-5.0;
4293;-2.0;
4294;-2.0;
4295;-4.0;
4296;2.0;
4297;-4.0;
4298;1.0;
4299;4.0;
4300;-5.0;
4301;3.0;
4302;9.0;
4303;11.0;
4304;4.0;
4305;4.0;
4306;368.0;
4307;165.0;
4308;-179.0;
4309;-399.0;
4310;-345.0;
4311;-62.0;
4312;292.0;
4313;397.0;
4314;15.0;
4315;-288.0;
4316;-266.0;
4317;-155.0;
4318;127.0;
4319;305.0;
4320;29.0;
4321;-97.0;
4322;-165.0;
4323;-91.0;
4324;16.0;
4325;113.0;
4326;100.0;
4327;3.0;
4328;-100.0;
4329;-138.0;
4330;-98.0;
4331;25.0;
4332;149.0;
4333;117.0;
4334;-95.0;
4335;265.0;
4336;417.0;
4337;295.0;
4338;-37.0;
4339;-348.0;
4340;-418.0;
4341;-208.0;
4342;147.0;
4343;439.0;
4344;433.0;
4345;131.0;
4346;-200.0;
4347;462.0;
4348;500.0;
4349;445.0;
4350;-89.0;
4351;-500.0;
4352;-500.0;
4353;-397.0;
4354;172.0;
4355;500.0;
4356;500.0;
4357;343.0;
4358;-266.0;
4359;167.0;
4360;-209.0;
4361;-419.0;
4362;-349.0;
4363;-78.0;
4364;248.0;
4365;427.0;
4366;346.0;
4367;94.0;
4368;-204.0;
4369;500.0;
4370;370.0;
4371;-98.0;
4372;-500.0;
4373;-500.0;
4374;-361.0;
4375;118.0;
4376;500.0;
4377;500.0;
4378;373.0;
4379;-79.0;
4380;-254.0;
4381;-280.0;
4382;-154.0;
4383;38.0;
4384;219.0;
4385;271.0;
4386;135.0;
4387;-77.0;
4388;-245.0;
4389;-265.0;
4390;-152.0;
4391;42.0;
4392;-140.0;
4393;-274.0;
4394;-267.0;
4395;-121.0;
4396;81.0;
4397;243.0;
4398;248.0;
4399;101.0;
4400;-104.0;
4401;-263.0;
4402;-284.0;
4403;-150.0;
4404;72.0;
4405;165.0;
4406;158.0;
4407;62.0;
4408;-45.0;
4409;-128.0;
4410;-157.0;
4411;-82.0;
4412;39.0;
4413;140.0;
4414;154.0;
4415;75.0;
4416;-27.0;
4417;26.0;
4418;138.0;
4419;190.0;
4420;151.0;
4421;38.0;
4422;-83.0;
4423;-153.0;
4424;-142.0;
4425;-69.0;
4426;46.0;
4427;149.0;
4428;162.0;
4429;77.0;
4430;-53.0;
4431;-147.0;
4432;-143.0;
4433;88.0;
4434;75.0;
4435;22.0;
4436;-41.0;
4437;-88.0;
4438;-87.0;
4439;-36.0;
4440;38.0;
4441;82.0;
4442;84.0;
4443;24.0;
4444;-42.0;
4445;-38.0;
4446;-19.0;
4447;-9.0;
4448;10.0;
4449;30.0;
4450;20.0;
4451;11.0;
4452;-23.0;
4453;-26.0;
4454;-18.0;
4455;2.0;
4456;36.0;
4457;-32.0;
4458;102.0;
4459;157.0;
4460;87.0;
4461;-44.0;
4462;-163.0;
4463;-185.0;
4464;12.0;
4465;13.0;
4466;7.0;
4467;9.0;
4468;13.0;
4469;19.0;
4470;8.0;
4471;10.0;
4472;9.0;
4473;7.0;
4474;6.0;
4475;-2.0;
4476;1.0;
4477;6.0;
4478;-2.0;
4479;4.0;
4480;-4.0;
4481;-3.0;
4482;-6.0;
4483;-1.0;
4484;-2.0;
4485;14.0;
4486;14.0;
4487;13.0;
4488;18.0;
4489;81.0;
4490;90.0;
4491;3.0;
4492;-98.0;
4493;-155.0;
4494;-100.0;
4495;-6.0;
4496;62.0;
4497;85.0;
4498;16.0;
4499;-92.0;
4500;163.0;
4501;144.0;
4502;43.0;
4503;-70.0;
4504;-105.0;
4505;-76.0;
4506;19.0;
4507;108.0;
4508;123.0;
4509;63.0;
4510;-42.0;
4511;-111.0;
4512;-1.0;
4513;29.0;
4514;40.0;
4515;39.0;
4516;-19.0;
4517;-69.0;
4518;-80.0;
4519;-26.0;
4520;66.0;
4521;123.0;
4522;101.0;
4523;-9.0;
4524;-98.0;
4525;-99.0;
4526;-36.0;
4527;35.0;
4528;85.0;
4529;-50.0;
4530;-31.0;
4531;-18.0;
4532;-13.0;
4533;-15.0;
4534;-28.0;
4535;-25.0;
4536;3.0;
4537;31.0;
4538;38.0;
4539;0.0;
4540;-32.0;
4541;-8.0;
4542;-1.0;
4543;13.0;
4544;32.0;
4545;19.0;
4546;12.0;
4547;-9.0;
4548;-33.0;
4549;-25.0;
4550;1.0;
4551;24.0;
4552;36.0;
4553;9.0;
4554;-12.0;
4555;42.0;
4556;63.0;
4557;45.0;
4558;-4.0;
4559;-53.0;
4560;-95.0;
4561;-107.0;
4562;-71.0;
4563;0.0;
4564;67.0;
4565;-5.0;
4566;17.0;
4567;21.0;
4568;-33.0;
4569;-73.0;
4570;-58.0;
4571;-17.0;
4572;3.0;
4573;20.0;
4574;27.0;
4575;12.0;
4576;7.0;
4577;-38.0;
4578;-31.0;
4579;3.0;
4580;25.0;
4581;45.0;
4582;41.0;
4583;12.0;
4584;-18.0;
4585;-21.0;
4586;-6.0;
4587;-10.0;
4588;4.0;
4589;30.0;
4590;-85.0;
4591;-38.0;
4592;3.0;
4593;28.0;
4594;36.0;
4595;29.0;
4596;-1.0;
4597;-66.0;
4598;-94.0;
4599;-68.0;
4600;23.0;
4601;19.0;
4602;-15.0;
4603;-65.0;
4604;-78.0;
4605;-26.0;
4606;48.0;
4607;54.0;
4608;30.0;
4609;-12.0;
4610;-47.0;
4611;-46.0;
4612;71.0;
4613;103.0;
4614;63.0;
4615;-5.0;
4616;-69.0;
4617;-91.0;
4618;-88.0;
4619;-33.0;
4620;38.0;
4621;71.0;
4622;64.0;
4623;-7.0;
4624;-67.0;
4625;-113.0;
4626;-91.0;
4627;-36.0;
4628;-26.0;
4629;-13.0;
4630;-2.0;
4631;6.0;
4632;14.0;
4633;30.0;
4634;42.0;
4635;-5.0;
4636;-56.0;
4637;-94.0;
4638;13.0;
4639;17.0;
4640;9.0;
4641;2.0;
4642;22.0;
4643;37.0;
4644;15.0;
4645;10.0;
4646;8.0;
4647;28.0;
4648;37.0;
4649;48.0;
4650;-65.0;
4651;-98.0;
4652;-13.0;
4653;27.0;
4654;20.0;
4655;-21.0;
4656;-102.0;
4657;-93.0;
4658;10.0;
4659;-48.0;
4660;-110.0;
4661;-84.0;
4662;-23.0;
4663;47.0;
4664;77.0;
4665;19.0;
4666;-23.0;
4667;-18.0;
4668;-107.0;
4669;-76.0;
4670;-28.0;
4671;2.0;
4672;7.0;
4673;-19.0;
4674;-56.0;
4675;-32.0;
4676;10.0;
4677;42.0;
4678;27.0;
4679;24.0;
4680;31.0;
4681;-48.0;
4682;-36.0;
4683;16.0;
4684;51.0;
4685;85.0;
4686;-3.0;
4687;-157.0;
4688;-104.0;
4689;23.0;
4690;33.0;
4691;-13.0;
4692;11.0;
4693;14.0;
4694;15.0;
4695;4.0;
4696;5.0;
4697;-3.0;
4698;-11.0;
4699;1.0;
4700;0.0;
4701;3.0;
4702;7.0;
4703;1.0;
4704;5.0;
